Date,Open,High,Low,Close,Volume
2016-05-04,16730.09,16732.84,16628.61,16659.44,231167344
2016-05-05,16659.44,16768.12,16635.93,16661.7,228397424
2016-05-06,16661.7,16711.64,16583.71,16648.76,225699040
2016-05-09,16648.76,16793.08,16648.76,16687.06,231445616
2016-05-10,16687.06,16811.6,16681.25,16724.42,224178672
2016-05-11,16724.42,16737.71,16662.35,16720.75,218197984
2016-05-12,16720.75,16778.29,16631.8,16659.87,234753088
2016-05-13,16659.87,16659.87,16547.69,16650.3,477045952
2016-05-16,16650.3,16703.51,16611.77,16699.32,158470800
2016-05-17,16699.32,16897.26,16699.32,16845.08,224407728
2016-05-18,16845.08,16881.39,16739.82,16881.24,255751712
2016-05-19,16881.24,16881.51,16706,16730.11,272065824
2016-05-20,16730.11,16922.06,16730.11,16922.06,247312320
2016-05-23,16922.06,17053.39,16908.51,17031.74,250441904
2016-05-24,17031.74,17135.67,16954.91,17135.67,237134320
2016-05-25,17135.67,17260.33,17135.08,17232.64,263831792
2016-05-26,17232.64,17255.78,17161.98,17192.83,220157872
2016-05-27,17192.83,17232.26,17164.77,17232.26,193101408
2016-05-31,17232.26,17260.97,17176.92,17184.73,322023712
2016-06-01,17184.73,17185.33,16997.73,17061.47,240288352
2016-06-02,17061.47,17077.89,16969.54,17076.26,243423072
2016-06-03,17076.26,17163.1,16993.98,17067.93,241557296
2016-06-06,17067.93,17220.52,17024.99,17181.76,215976544
2016-06-07,17181.76,17292.84,17177.79,17195.38,232477744
2016-06-08,17195.38,17231.69,17128.46,17177.85,234269632
2016-06-09,17177.85,17178.94,17043.12,17111.59,217347216
2016-06-10,17111.59,17112.24,16800.64,16827.45,246055840
2016-06-13,16827.45,16827.45,16574.22,16574.22,232156112
2016-06-14,16574.22,16574.64,16232.25,16232.25,278816064
2016-06-15,16232.25,16380.25,16232.25,16298.32,271239424
2016-06-16,16298.32,16298.32,16012.22,16032.04,331580160
2016-06-17,16032.04,16448.28,16032.04,16422.04,563516672
2016-06-20,16422.04,17010.45,16422.04,16959.11,293246912
2016-06-21,16959.11,16986.99,16860.05,16980.31,266080640
2016-06-22,16980.31,17085.29,16868.44,17043.54,261862240
2016-06-23,17043.54,17389.37,17043.54,17333.51,288954720
2016-06-24,17333.51,17333.51,15209.81,16088.05,676245504
2016-06-27,16088.05,16088.05,14951.64,14967.86,596341824
2016-06-28,14967.86,15560.23,14967.86,15503.06,451905888
2016-06-29,15503.06,16002.9,15503.06,16002.9,449530336
2016-06-30,16002.9,16271.07,15885.58,16271.07,403482944
2016-07-01,16271.07,16477.99,16103.91,16465.49,314941376
2016-07-04,16465.49,16526.94,16102.43,16116.7,256793552
2016-07-05,16116.7,16140.73,15646.79,15734.68,381468128
2016-07-06,15734.68,15736.44,15496.04,15669.71,418626144
2016-07-07,15669.71,15994.67,15669.71,15898.81,346324800
2016-07-08,15898.81,16204.92,15826.42,16177.75,297881152
2016-07-11,16177.75,16745.22,16177.75,16706.39,310991680
2016-07-12,16706.39,16935.77,16705.57,16807.07,322963968
2016-07-13,16807.07,16867.75,16725.81,16751.02,296389120
2016-07-14,16751.02,16907.41,16695.09,16788.04,359132000
2016-07-15,16788.04,16788.04,16565.5,16727.27,218876992
2016-07-18,16727.27,16952.76,16711.42,16867.66,215641600
2016-07-19,16867.66,16948.84,16755.45,16906.26,216209008
2016-07-20,16906.26,17087.03,16887.81,17018.89,250442512
2016-07-21,17018.89,17092.23,16876.99,17047.42,259508544
2016-07-22,17047.42,17086.15,16950.54,16983.46,244349984
2016-07-25,16983.46,17162.42,16983.46,17090.98,241673312
2016-07-26,17090.98,17131.28,17007.27,17069.1,219874800
2016-07-27,17069.1,17362.07,17067.99,17265.91,266526224
2016-07-28,17265.91,17390.68,17237.41,17252.33,370816736
2016-07-29,17252.33,17296.97,17179.83,17282.88,305633216
2016-08-01,17282.88,17370.36,17139.21,17139.21,260630368
2016-08-02,17139.21,17168.17,16906.36,17063.01,282706048
2016-08-03,17063.01,17081.73,16932.52,16997.13,253634256
2016-08-04,16997.13,17293.45,16964.45,17244.32,325256160
2016-08-05,17244.32,17483.77,17242.59,17465.35,280089248
2016-08-08,17465.35,17648.99,17464.61,17557.74,268922176
2016-08-09,17557.74,17690.66,17546.23,17687.4,265369680
2016-08-10,17687.4,17738.02,17629.48,17699.68,293887680
2016-08-11,17699.68,17807.56,17574.27,17807.56
2016-08-12,17807.56,17945.22,17803.05,17921.38
2016-08-15,17921.38,17961.02,17889.04,17929.27
2016-08-16,17929.27,18011.76,17808.5,17808.5
2016-08-17,17816.53,17875.9,17746.76,17758.68
2016-08-18,17758.68,17880.01,17747.06,17871.04
2016-08-19,17871.14,17887.17,17826.91,17874.1
2016-08-22,17874.1,17934.23,17805.64,17872.08
2016-08-23,17872.08,18031.05,17872.08,17982.5
2016-08-24,17982.5,18055.25,17887.33,18014.65
2016-08-25,18014.65,18015.31,17825.59,17882.85
2016-08-26,17882.85,17958.23,17822.21,17930.79
2016-08-30,17930.79,17963.88,17796.44,17847.24
2016-08-31,17847.24,17847.24,17702.55,17732.77
2016-09-01,17732.77,17937.44,17732.77,17849.63
2016-09-02,17849.63,18107.76,17772.51,18016.45
2016-09-05,18016.45,18093.2,17981.14,18025.97
2016-09-06,18025.97,18073.2,17966.73,18003.44
2016-09-07,18003.44,18068.6,17947.14,18060.24
2016-09-08,18060.24,18213.33,18048.66,18193.13
2016-09-09,18193.13,18193.13,17883.83,17894.19
2016-09-12,17894.19,17894.19,17599.26,17730.24
2016-09-13,17730.24,17811.9,17661.04,17661.04
2016-09-14,17661.04,17742.71,17631,17631
2016-09-15,17631,17762.15,17561.4,17752.05
2016-09-16,17751.81,17904.37,17723.39,17851.87
2016-09-19,17875.8,17951.23,17826.53,17889.76
2016-09-20,17889.76,17958.8,17841.29,17900.22
2016-09-21,17900.22,18020.46,17900.22,17933.88
2016-09-22,17933.88,18046.79,17933.88,17987.77
2016-09-23,17987.77,17989.31,17835.2,17923.08
2016-09-26,17923.08,17923.08,17677.35,17722.8
2016-09-27,17722.8,17782.27,17543.71,17628.71
2016-09-28,17628.71,17818.4,17616.86,17792.28
2016-09-29,17792.28,17963.51,17792.28,17864.86
2016-09-30,17857.86,17874.59,17594.62,17871.42
2016-10-03,17871.42,18198.72,17825.37,18183.52
2016-10-04,18183.52,18606.99,18183.52,18342.07
2016-10-05,18342.07,18342.07,18169.32,18200.52
2016-10-06,18200.52,18252.24,18111.82,18115.89
2016-10-07,18115.89,18206.85,17978.34,17995.16
2016-10-10,17995.16,18050.35,17927.94,17978.9
2016-10-11,17978.9,18143.56,17972.07,18073.2
2016-10-12,18073.2,18127.34,17937.95,17956.28
2016-10-13,17956.28,17956.64,17798.31,17877.11
2016-10-14,17877.11,18028.84,17877.11,17980.18
2016-10-17,17980.18,17980.18,17779.03,17792.5
2016-10-18,17792.5,18017.33,17792.5,17994.41
2016-10-19,17996.44,18040.53,17882.94,18040.53
2016-10-20,18040.53,18062.78,17903.42,17945.05
2016-10-21,17947.74,17979.35,17895.76,17934.24
2016-10-24,17934.24,18045.36,17854.9,17860.52
2016-10-25,17863.38,17899.6,17786.67,17801.85
2016-10-26,17802.63,17802.63,17594.59,17668.98
2016-10-27,17668.98,17689.69,17508.02,17581.32
2016-10-28,17581.32,17678.39,17426.86,17644.83
2016-10-31,17644.83,17644.83,17493.91,17544.24
2016-11-01,17545.78,17596.52,17491.69,17523.3
2016-11-02,17522.23,17522.23,17405.55,17463.46
2016-11-03,17466.86,17787.07,17454.97,17581.91
2016-11-04,17581.91,17581.91,17237.61,17271.24
2016-11-07,17271.24,17489.25,17271.24,17457.66
2016-11-08,17457.66,17510.74,17390.49,17447.79
2016-11-09,17443.14,17590.99,17068.26,17590.99
2016-11-10,17590.99,17959.03,17590.99,17659.47
2016-11-11,17663.62,17699.65,17401.57,17444.97
2016-11-14,17444.97,17617.75,17444.97,17472.4
2016-11-15,17472.4,17693.69,17472.4,17573.1
2016-11-16,17573.1,17629.78,17470.28,17473.97
2016-11-17,17473.97,17600.94,17472.35,17600.94
2016-11-18,17601.46,17683.3,17540.7,17659.22
2016-11-21,17656.03,17685.18,17490.33,17527.55
2016-11-22,17555.88,17715.37,17555.88,17679.06
2016-11-23,17686.75,17792.07,17595.34,17622.52
2016-11-24,17622.87,17669.34,17545.78,17590.62
2016-11-25,17590.61,17619.17,17542.63,17603.42
2016-11-28,17603.42,17604.86,17471.92,17518.34
2016-11-29,17518.34,17572.38,17476.15,17532.06
2016-11-30,17532.06,17602.21,17517.67,17545.75
2016-12-01,17545.75,17571.79,17407.44,17497.34
2016-12-02,17475.58,17475.58,17347.62,17435.28
2016-12-05,17435.28,17520.63,17409.6,17461.86
2016-12-06,17461.86,17468.6,17382.18,17452.09
2016-12-07,17453.5,17625.53,17453.5,17625.53
2016-12-08,17625.53,17691.7,17607.19,17681.99
2016-12-09,17681.99,17754.6,17669.82,17733.12
2016-12-12,17733.12,17786.12,17625.51,17641.15
2016-12-13,17641.15,17715.62,17590.77,17715.62
2016-12-14,17715.62,17715.62,17630.03,17682.38
2016-12-15,17682.38,17778.43,17620.86,17769.35
2016-12-16,17769.35,17825.78,17720.4,17784.79
2016-12-19,17784.79,17813.29,17738.29,17782.4
2016-12-20,17782.4,17847.96,17730,17769.85
2016-12-21,17771.11,17811.82,17707.05,17745.41
2016-12-22,17745.41,17891.62,17743.35,17891.62
2016-12-23,17891.52,17953.53,17884.16,17909.59
2016-12-28,17909.59,18012.96,17891.14,18012.81
2016-12-29,18012.81,18035.22,17972.18,18029.5
2016-12-30,18029.5,18077.27,17998.4,18077.27
2017-01-03,18077.27,18190.11,18077.27,18140.68
2017-01-04,18148.34,18172.01,18105.4,18151.29
2017-01-05,18151.29,18344.23,18151.29,18308.23
2017-01-06,18308.23,18354.42,18263.25,18341.19
2017-01-09,18341.19,18406.57,18292.29,18379.63
2017-01-10,18379.67,18428.37,18362.74,18413.27
2017-01-11,18418.8,18429.26,18355.38,18394.11
2017-01-12,18394.11,18397.35,18261.11,18303.5
2017-01-13,18303.5,18371.94,18303.5,18371.94
2017-01-16,18369.63,18369.63,18294.52,18307.71
2017-01-17,18307.71,18307.71,18225.23,18240.96
2017-01-18,18240.96,18312.8,18206.84,18312.8
2017-01-19,18315.58,18315.58,18201.29,18223.72
2017-01-20,18226.61,18245.23,18142.46,18150.84
2017-01-23,18150.84,18153.98,18079.55,18116.03
2017-01-24,18116.03,18147.98,18041.28,18100.7
2017-01-25,18100.7,18186.48,18100.7,18133.35
2017-01-26,18132.72,18191.13,18132.72,18142.66
2017-01-27,18145.65,18191.44,18131.46,18190.8
2017-01-30,18190.8,18190.8,18054.79,18081.82
2017-01-31,18081.82,18208.78,18069.31,18147.77
2017-02-01,18180.92,18263.2,18180.92,18240.2
2017-02-02,18240.2,18284.95,18182.69,18259.16
2017-02-03,18262.84,18425.24,18262.84,18411.67
2017-02-06,18411.67,18446.91,18338.76,18377.37
2017-02-07,18377.37,18584.35,18376.27,18559.7
2017-02-08,18561.72,18665.21,18551.1,18606.07
2017-02-09,18617.46,18651.68,18559.58,18627.59
2017-02-10,18627.59,18723.56,18627.59,18715.36
2017-02-13,18715.36,18776.11,18715.36,18758.78
2017-02-14,18758.78,18805.8,18692.6,18787.52
2017-02-15,18787.52,18864.16,18787.52,18827.2
2017-02-16,18827.2,18839.8,18686.41,18705.72
2017-02-17,18730.25,18787.87,18630.11,18707.49
2017-02-20,18707.49,18760.96,18685.14,18746.22
2017-02-21,18746.22,18779.61,18710.84,18772.21
2017-02-22,18772.21,18807.12,18660.84,18677.59
2017-02-23,18678.72,18738.47,18636.33,18643.48
2017-02-24,18637.54,18658.51,18528.95,18588.64
2017-02-27,18588.64,18724.12,18588.64,18671.06
2017-02-28,18671.16,18797.21,18650.45,18770.71
2017-03-01,18770.71,18983.01,18745.84,18983.01
2017-03-02,18983.01,19009.43,18876.54,18950.85
2017-03-03,18950.85,18950.85,18788.62,18882.86
2017-03-06,18883.16,18902.24,18843.02,18881.37
2017-03-07,18881.37,18946.25,18866.98,18885.94
2017-03-08,18885.94,18958.29,18873.85,18931.07
2017-03-09,18931.07,18937.95,18813.63,18891.54
2017-03-10,18910.29,18991.23,18899.9,18961.42
2017-03-13,18961.42,19047.81,18961.42,19029.17
2017-03-14,19029.17,19051.82,18926.5,18951.12
2017-03-15,18951.12,18992.96,18867.51,18963.96
2017-03-16,18963.96,19062.59,18963.96,19027.02
2017-03-17,19027.85,19094.91,19002.14,19094.91
2017-03-20,19093.94,19163.55,19058.18,19151.8
2017-03-21,19151.8,19183.79,18984.37,18988.02
2017-03-22,18968.42,18968.42,18740.04,18832.94
2017-03-23,18832.94,19033.22,18789.69,19002.27
2017-03-24,19002.27,19024.25,18913.03,18980.44
2017-03-27,18980.44,18980.44,18857.9,18900.01
2017-03-28,18900.01,18960.56,18848.8,18953.34
2017-03-29,18953.34,18986.39,18914.65,18978.65
2017-03-30,18978.65,19015.9,18950.92,19011.93
2017-03-31,19011.93,19014.73,18881.43,18971.83
2017-04-03,18971.83,19017.95,18923.89,18954.24
2017-04-04,18954.24,19038.72,18953.49,19020.13
2017-04-05,19020.13,19081.42,19003.4,19069.33
2017-04-06,19069.33,19126.08,18953.59,19126.08
2017-04-07,19126.08,19229.69,19073.52,19229.69
2017-04-10,19229.69,19277.23,19227.62,19264.6
2017-04-11,19264.6,19382.12,19240.65,19306.52
2017-04-12,19306.52,19433.34,19306.52,19423.94
2017-04-13,19423.94,19525.33,19338.22,19525.33
2017-04-18,19525.33,19527.13,19274.16,19297.91
2017-04-19,19297.91,19505.18,19284.42,19417.76
2017-04-20,19417.76,19449.81,19305.07,19378.75
2017-04-21,19378.75,19414.72,19337.98,19358.36
2017-04-24,19358.36,19619.62,19358.36,19602.83
2017-04-25,19602.62,19647.55,19582.33,19582.33
2017-04-26,19582.33,19683.3,19525.8,19678.82
2017-04-27,19678.82,19678.82,19577.02,19636.64
2017-04-28,19636.64,19673.85,19611.02,19615.36
2017-05-02,19615.36,19805.29,19615.36,19805.29
2017-05-03,19805.29,19805.29,19652.43,19683.39
2017-05-04,19683.39,19709.4,19617.91,19680.81
2017-05-05,19680.81,19699.61,19600.45,19699.61
2017-05-08,19702.14,19745.45,19655.4,19729.66
2017-05-09,19729.66,19835.71,19729.66,19816.95
2017-05-10,19816.95,19889.57,19806.87,19876.81
2017-05-11,19876.81,19878.11,19749.14,19795.69
2017-05-12,19795.69,19817.77,19727.71,19762.97
2017-05-15,19762.97,19825.77,19736.46,19751.01
2017-05-16,19751.01,19875.89,19731.09,19875.89
2017-05-17,19875.89,19875.89,19737.1,19773.59
2017-05-18,19773.59,19773.59,19538.2,19691.64
2017-05-19,19692.44,19836.08,19692.44,19812.8
2017-05-22,19812.8,19933.72,19812.8,19912.55
2017-05-23,19912.55,19984.46,19899.5,19920.12
2017-05-24,19920.12,19965.22,19902.08,19950.52
2017-05-25,19950.52,19993.98,19901.42,19967.58
2017-05-26,19967.58,20050.62,19958.62,20024.92
2017-05-30,20024.92,20027.06,19944.2,19991.85
2017-05-31,19991.85,20030.86,19948.28,19972.17
2017-06-01,19972.17,20057.05,19951.12,20010.62
2017-06-02,20010.62,20081.66,19974.47,20002.75
2017-06-05,20002.75,20047.97,19863.54,19868.67
2017-06-06,19868.67,19869.7,19626.4,19654.84
2017-06-07,19655.16,19769.26,19655.16,19695.92
2017-06-08,19695.92,19743.41,19656.81,19743.41
2017-06-09,19743.41,19791.38,19552.95,19769.96
2017-06-12,19769.96,19769.96,19651.78,19682.7
2017-06-13,19682.7,19897.83,19682.7,19859.54
2017-06-14,19859.65,20032.81,19859.65,19974.7
2017-06-15,19974.7,19975.06,19403.6,19553.66
2017-06-16,19555.59,19824.6,19555.59,19816.39
2017-06-19,19817.97,19907.66,19810.07,19873.3
2017-06-20,19875.6,19934.23,19771.71,19771.71
2017-06-21,19774.4,19782.24,19650.3,19682.61
2017-06-22,19683.29,19687.26,19604.59,19658.42
2017-06-23,19658.9,19705.55,19619.23,19685.09
2017-06-26,19685.09,19783.02,19684.62,19684.62
2017-06-27,19686,19686,19505.09,19526.8
2017-06-28,19525.89,19556.8,19393.82,19476.35
2017-06-29,19477.06,19536.39,19306.24,19346.37
2017-06-30,19346.48,19411.92,19277.46,19340.15
2017-07-03,19338.59,19436.72,19267.8,19320.43
2017-07-04,19320.5,19336.29,19248.86,19301.47
2017-07-05,19300.4,19451.22,19290.45,19451.22
2017-07-06,19432.39,19475.51,19314.12,19369.06
2017-07-07,19370.24,19395.14,19291.8,19395.14
2017-07-10,19395,19437.19,19295.12,19357.41
2017-07-11,19357.34,19405.87,19183.33,19215.39
2017-07-12,19214.63,19329,19182.54,19267.86
2017-07-13,19267.81,19420.56,19267.81,19418.34
2017-07-14,19416.83,19426.79,19364.52,19408.36
2017-07-17,19408.75,19534.21,19408.75,19520.59
2017-07-18,19520.66,19614.29,19483.98,19613.38
2017-07-19,19613.2,19693.93,19563.83,19693.93
2017-07-20,19695.14,19763.94,19695.14,19763.94
2017-07-21,19762.63,19811.83,19647.61,19751.24
2017-07-24,19749.55,19749.55,19531.24,19616.25
2017-07-25,19616.33,19699.47,19601.86,19641.28
2017-07-26,19640.7,19784.07,19639.61,19762.66
2017-07-27,19761.15,19899.67,19756.02,19879.43
2017-07-28,19879.34,19885.5,19669.05,19728.19
2017-07-31,19738.86,19811.93,19738.86,19781.14
2017-08-01,19779.26,19883.5,19779.26,19863.6
2017-08-02,19863.5,19933.42,19816.62,19841.41
2017-08-03,19840.87,19915.33,19795.43,19908.24
2017-08-04,19907.19,19978.24,19835.35,19969.73
2017-08-07,19969.63,20012.49,19952.31,19988.5
2017-08-08,19988.33,19988.33,19940.08,19949.49
2017-08-09,19948.75,19948.75,19789.14,19875.03
2017-08-10,19875.04,19879.3,19691.67,19699.42
2017-08-11,19699.19,19699.19,19440.79,19544.79
2017-08-14,19545.14,19703.25,19545.14,19692.47
2017-08-15,19692.04,19722.71,19663.22,19694.81
2017-08-16,19694.82,19867.62,19694.82,19859.24
2017-08-17,19858.43,19874.52,19773.08,19773.08
2017-08-18,19773.54,19773.54,19566.91,19626.46
2017-08-21,19625.97,19663.7,19584.37,19646.9
2017-08-22,19646.69,19759.46,19646.69,19751.2
2017-08-23,19751.06,19792.7,19713.92,19743.22
2017-08-24,19742.74,19766.26,19671.11,19710.3
2017-08-25,19708.55,19748.89,19671.33,19671.33
2017-08-29,19671.33,19671.33,19472.72,19527.89
2017-08-30,19525.72,19637.81,19525.72,19616.56
2017-08-31,19616.35,19803.59,19616.35,19803.59
2017-09-01,19803.8,19808.16,19733.39,19786.18
2017-09-04,19786.22,19786.22,19686.54,19697.91
2017-09-05,19698.7,19790.78,19697.26,19726.83
2017-09-06,19726.01,19727.35,19593.26,19652.31
2017-09-07,19651.11,19725.9,19591.24,19696.68
2017-09-08,19696.5,19696.5,19531.17,19610.4
2017-09-11,19610.03,19735.31,19610.03,19694.26
2017-09-12,19696.15,19750.46,19643.7,19665.87
2017-09-13,19667.21,19667.21,19559.02,19589.97
2017-09-14,19592.85,19666.68,19513.04,19523.94
2017-09-15,19523.92,19535.63,19325.26,19378.16
2017-09-18,19378.16,19449.41,19378.16,19437.85
2017-09-19,19437.85,19564.78,19437.85,19535.48
2017-09-20,19535.48,19566.37,19523.16,19540.77
2017-09-21,19540.77,19542.36,19405.69,19418.33
2017-09-22,19418.33,19517.36,19345.66,19517.36
2017-09-25,19517.36,19603.06,19482.8,19566.42
2017-09-26,19566.42,19566.67,19470.87,19503.23
2017-09-27,19503.23,19592.9,19478.88,19569.45
2017-09-28,19569.45,19678.46,19569.45,19678.46
2017-09-29,19678.63,19874.82,19678.63,19874.82
2017-10-02,19874.82,19957.06,19874.82,19957.06
2017-10-03,19959.67,20060.45,19951.56,20035.35
2017-10-04,20035.35,20044.96,19978.83,20029.42
2017-10-05,20029.42,20097.26,19992.35,20088.51
2017-10-06,20088.51,20175.73,20088.51,20166.54
2017-10-09,20167.25,20191.35,20089.73,20102.56
2017-10-10,20102.56,20171.48,20102.56,20146.28
2017-10-11,20146.28,20167.78,20120.33,20167.78
2017-10-12,20167.78,20251.24,20157.98,20251.24
2017-10-13,20251.24,20300.15,20214.89,20259.51
2017-10-16,20259.51,20268.03,20201.09,20217.13
2017-10-17,20217.13,20225.54,20125.27,20130.95
2017-10-18,20130.95,20287.83,20130.95,20259.77
2017-10-19,20257.77,20260.99,20073.97,20131.52
2017-10-20,20131.52,20194.48,20131.52,20146.88
2017-10-23,20146.88,20150.05,20099.27,20131.57
2017-10-24,20131.57,20150.67,20084.65,20113.21
2017-10-25,20113.23,20149.44,20065.17,20073.3
2017-10-26,20073.3,20166.71,20057.96,20163.38
2017-10-27,20163.38,20184.09,20124.95,20146.06
2017-10-30,20146.06,20244.04,20110.78,20213.25
2017-10-31,20213.25,20240.36,20187.8,20227.86
2017-11-01,20227.86,20419.13,20227.86,20328.24
2017-11-02,20328.24,20412.36,20312.04,20385.48
2017-11-03,20385.48,20472.38,20384.1,20472.38
2017-11-06,20472.38,20490.63,20413.69,20432.6
2017-11-07,20432.6,20464.59,20307.11,20307.11
2017-11-08,20307.11,20335.71,20266.91,20300.22
2017-11-09,20184.42,20184.61,20071.87,20071.87
2017-11-10,20071.87,20087.69,20004.41,20020.85
2017-11-13,20020.85,20048.15,19766.05,19787.91
2017-11-14,19785.51,19899.83,19785.51,19846.6
2017-11-15,19846.6,19850.24,19645.55,19693.38
2017-11-16,19702.78,19850,19702.78,19850
2017-11-17,19850,19860.78,19748.04,19797.83
2017-11-20,19797.83,19878.74,19739.98,19871.29
2017-11-21,19871.29,19953.74,19819.44,19943.98
2017-11-22,19943.98,20059.37,19943.98,20013.86
2017-11-23,20013.86,20037.9,19931.92,20006.05
2017-11-24,20014.82,20056.03,19944.79,19944.79
2017-11-27,19945.85,19978.69,19881.26,19881.26
2017-11-28,19881.26,20030.2,19877.18,20026.19
2017-11-29,20026.19,20126.97,20021.06,20059.58
2017-11-30,20059.79,20059.79,19918.07,19952.89
2017-12-01,19952.89,19986.53,19854.4,19854.4
2017-12-04,19854.4,20003.21,19854.4,19935.95
2017-12-05,19935.95,19986.45,19855.82,19871.08
2017-12-06,19871.08,19871.43,19705.27,19828.94
2017-12-07,19828.94,19901.84,19775.07,19810.27
2017-12-08,19810.27,20000.09,19800.71,19992.54
2017-12-11,19992.54,20073.45,19972.21,20064.62
2017-12-12,20064.01,20082.58,20003.5,20073.02
2017-12-13,20073.02,20105.07,20023.51,20061.4
2017-12-14,20061.4,20061.4,19948.16,20006.27
2017-12-15,20006.27,20048.61,19963.43,20048.61
2017-12-18,20052.85,20311.77,20052.85,20255.4
2017-12-19,20255.4,20404.76,20253.46,20341.51
2017-12-20,20341.51,20400.54,20295.24,20350.29
2017-12-21,20350.29,20425.91,20300.42,20422.73
2017-12-22,20422.73,20502.69,20403.83,20481.07
2017-12-27,20480.82,20640.04,20479.57,20640.04
2017-12-28,20640.04,20665.45,20612.35,20642.31
2017-12-29,20643.19,20734.21,20643.19,20726.26
2018-01-02,20726.26,20760.36,20620.79,20681.45
2018-01-03,20681.45,20772.81,20681.45,20743.9
2018-01-04,20743.9,20820.45,20731.05,20820.45
2018-01-05,20820.45,20932.56,20781.96,20932.56
2018-01-08,20932.56,20983.51,20856.56,20856.56
2018-01-09,20856.56,20911.43,20846.11,20874.95
2018-01-10,20874.95,20884.65,20737.2,20760
2018-01-11,20760,20781.06,20697.65,20737.92
2018-01-12,20737.92,20899.82,20737.92,20859.35
2018-01-15,20859.35,20924.54,20832.77,20832.77
2018-01-16,20845.88,20907.06,20833.72,20877.3
2018-01-17,20877.3,20877.3,20753.07,20769.36
2018-01-18,20769.36,20790.6,20634.17,20665.02
2018-01-19,20665.78,20679.25,20610.84,20653.32
2018-01-22,20653.32,20688.32,20618.1,20655.17
2018-01-23,20655.17,20711.93,20596.53,20671.2
2018-01-24,20671.2,20711.33,20538.46,20538.46
2018-01-25,20538.46,20595.92,20459.78,20521.74
2018-01-26,20521.74,20639.25,20485.83,20615.58
2018-01-29,20615.58,20715.75,20577.92,20577.92
2018-01-30,20577.92,20577.92,20370.93,20370.93
2018-01-31,20370.93,20383.1,20212.12,20243.6
2018-02-01,20243.6,20333.64,20184.53,20185.54
2018-02-02,20185.54,20209.64,19962.46,19962.46
2018-02-05,19954.47,19954.47,19647.97,19690.49
2018-02-06,19690.49,19690.49,19126.2,19262.56
2018-02-07,19262.56,19723.57,19262.56,19691.65
2018-02-08,19691.65,19691.65,19327.69,19327.69
2018-02-09,19327.69,19327.69,19165.89,19217.49
2018-02-12,19217.49,19490.68,19217.49,19379.33
2018-02-13,19379.33,19422.54,19307.73,19320.08
2018-02-14,19320.08,19482.75,19296.16,19448.38
2018-02-15,19448.38,19667.68,19448.38,19574.76
2018-02-16,19574.76,19749.74,19574.76,19733.64
2018-02-19,19733.64,19788.74,19653.57,19653.57
2018-02-20,19653.57,19823.53,19653.57,19802.91
2018-02-21,19802.91,19803.59,19674.98,19788.89
2018-02-22,19788.89,19788.89,19598.38,19736.06
2018-02-23,19736.06,19804.5,19729.95,19801.05
2018-02-26,19801.05,19899.91,19801.05,19828.73
2018-02-27,19828.73,19966.7,19828.73,19875.78
2018-02-28,19875.78,19875.78,19687.27,19687.27
2018-03-01,19687.27,19713.02,19516.22,19551.7
2018-03-02,19551.7,19551.7,19363.8,19386.54
2018-03-05,19385.99,19567.61,19377.45,19567
2018-03-06,19567,19726.74,19567,19690.31
2018-03-07,19690.31,19775.47,19635.74,19774.17
2018-03-08,19774.17,19976.92,19760.8,19968.01
2018-03-09,19968.01,20085.07,19968.01,20085.07
2018-03-12,20085.07,20184.94,20049.4,20117.53
2018-03-13,20117.53,20127.72,19843.51,19863.23
2018-03-14,19863.23,19958.37,19813.3,19820.12
2018-03-15,19820.12,19866.74,19736.3,19828.41
2018-03-16,19828.41,19882.95,19729.3,19804.9
2018-03-19,19804.9,19844.78,19677.44,19694.77
2018-03-20,19694.77,19765.74,19668.16,19723.56
2018-03-21,19723.56,19732.16,19618.36,19668.04
2018-03-22,19668.04,19680.26,19345.34,19393.89
2018-03-23,19393.89,19393.89,19091.15,19319.48
2018-03-26,19319.48,19371.48,19145.83,19187.09
2018-03-27,19187.09,19448.42,19187.09,19389.13
2018-03-28,19389.13,19389.13,19165.7,19356.59
2018-03-29,19356.59,19507.68,19356.59,19460.47
2018-04-03,19460.47,19460.47,19245.47,19398.01
2018-04-04,19398.01,19398.01,19199.89,19264.22
2018-04-05,19264.22,19576.17,19264.22,19576.17
2018-04-06,19576.17,19585.15,19486.28,19530.17
2018-04-09,19530.17,19641.16,19435.83,19484.35
2018-04-10,19484.35,19675.48,19484.35,19675.48
2018-04-11,19675.48,19708.27,19575.35,19654.96
2018-04-12,19654.96,19780.17,19616.32,19772.93
2018-04-13,19772.93,19891.76,19726.73,19838.54
2018-04-16,19838.54,19875.18,19771.52,19771.52
2018-04-17,19771.52,19863.81,19771.52,19829.39
2018-04-18,19829.39,20026.47,19829.39,20012.01
2018-04-19,20012.01,20164.93,20004.67,20147.16
2018-04-20,20147.16,20249.18,20147.16,20220.77
2018-04-23,20220.77,20325.41,20220.77,20316.37
2018-04-24,20316.37,20325.9,20166.67,20195.31
2018-04-25,20195.31,20195.31,19985.52,20019.08
2018-04-26,20019.08,20146.91,19994.71,20137.62
2018-04-27,20137.62,20319.83,20137.32,20271.63
2018-04-30,20271.63,20370.2,20271.16,20285.05
2018-05-01,20284.52,20414.75,20279.16,20348.32
2018-05-02,20348.32,20536.7,20348.32,20506.27
2018-05-03,20506.27,20514.74,20345.93,20365.87
2018-05-04,20365.87,20488.33,20365.87,20421.88
